,Return,Sequence,Label,Time
3139,0.700169967,2,0,09:34
3155,-1.197375872,2,0,09:34
3707,0.227911168,2,0,09:34
3978,-0.038008248,2,0,09:34
4019,0.486237691,2,0,09:34
4061,0,2,0,09:34
4104,1.566535469,2,0,09:34
4475,-0.001846381,2,0,09:34
4521,-0.364047969,2,0,09:34
4530,-0.855533524,2,0,09:34
4923,0.242137936,2,0,09:34
4931,-0.400145531,2,0,09:34
5136,0.012926248,2,0,09:34
5159,-0.377866737,2,0,09:34
5171,0.405352875,2,0,09:34
5276,0.444413226,2,0,09:34
5445,0.974012852,2,0,09:34
5560,0.686117204,2,0,09:34
5566,-0.054443973,2,0,09:34
5616,1.517842293,2,0,09:34
5690,0.190959723,2,0,09:34
5708,-0.018238248,2,0,09:34
6293,0.020409708,2,0,09:34
6509,-0.194902052,2,0,09:34
7401,0.20833979,2,0,09:34
7692,-1.104188027,2,0,09:34
8164,0.66366945,2,0,09:34
8355,0.539191121,2,0,09:34
8449,0.416909056,2,0,09:34
8630,-1.210850731,2,0,09:34
9135,0.979389191,2,0,09:34
9225,-0.371569935,2,0,09:34
9455,-0.482390764,2,0,09:34
9497,-0.398765124,2,0,09:34
9995,-0.232758001,2,0,09:34
10217,1.290851789,2,0,09:34
10816,-0.162534928,2,0,09:34
10872,-0.801692082,2,0,09:34
11278,0.236390099,2,0,09:34
11464,0.743721482,2,0,09:34
11552,0.142083465,2,0,09:34
11659,-0.890797013,2,0,09:34
11736,0.437408415,2,0,09:34
12279,-0.246272231,2,0,09:34
12839,0.349811148,2,0,09:34
13083,-0.400466998,2,0,09:34
13088,0.267725585,2,0,09:34
13590,1.13676052,2,0,09:34
13787,0.2968486,2,0,09:34
13982,0.343079253,2,0,09:34
14384,0.141625194,2,0,09:34
14618,-0.131454861,2,0,09:34
15469,-1.002490056,2,0,09:34
15486,0.199484701,2,0,09:34
15649,0,2,0,09:34
15820,-0.301482803,2,0,09:34
15968,-0.695569516,2,0,09:34
16000,-0.768392695,2,0,09:34
16228,0.007422991,2,0,09:34
16241,0.275261661,2,0,09:34
16452,0.131775555,2,0,09:34
16485,0.014101626,2,0,09:34
16621,-0.143589852,2,0,09:34
16643,0.082437887,2,0,09:34
16772,-0.278813355,2,0,09:34
16775,0.446097593,2,0,09:34
17223,-0.441998247,2,0,09:34
17393,0.987075255,2,0,09:34
17652,0.815993542,2,0,09:34
17791,0.271390245,2,0,09:34
18145,-0.580305706,2,0,09:34
18166,-0.976507024,2,0,09:34
18770,0.094013799,2,0,09:34
18998,0.884887358,2,0,09:34
19819,0.124306336,2,0,09:34
19950,0.545927527,2,0,09:34
19964,-0.722490155,2,0,09:34
20023,0.348805702,2,0,09:34
20101,0.933131259,2,0,09:34
20182,0.748826809,2,0,09:34
20319,-0.115672385,2,0,09:34
20800,-0.254389435,2,0,09:34
20837,0.318580573,2,0,09:34
20855,-1.536919479,2,0,09:34
21277,0.162762108,2,0,09:34
21981,-1.127289387,2,0,09:34
22056,0.100594381,2,0,09:34
22070,-0.228732639,2,0,09:34
22537,0.067833324,2,0,09:34
22821,-0.453321421,2,0,09:34
23545,-0.517361187,2,0,09:34
24349,-0.606729178,2,0,09:34
24811,1.028335988,2,0,09:34
25032,-0.536515086,2,0,09:34
25065,0.699857882,2,0,09:34
25482,-0.30344142,2,0,09:34
25847,0.172100442,2,0,09:34
25980,-0.014064302,2,0,09:34
26055,-1.456792387,2,0,09:34
26120,0.281169055,2,0,09:34
26173,0.175797444,2,0,09:34
26439,0.612598215,2,0,09:34
26598,0.130379012,2,0,09:34
26697,0.493145732,2,0,09:34
26862,-0.2584456,2,0,09:34
27285,0.491779213,2,0,09:34
27464,0.03418154,2,0,09:34
27511,-0.264403374,2,0,09:34
27661,-0.777374561,2,0,09:34
27685,-1.093265239,2,0,09:34
27688,0.311364596,2,0,09:34
27916,0.353369926,2,0,09:34
27985,1.011015387,2,0,09:34
28216,0.454253385,2,0,09:34
28321,1.753740495,2,0,09:34
28374,-0.174435129,2,0,09:34
28621,0.018931453,2,0,09:34
28677,-0.601180305,2,0,09:34
29092,-1.264919635,2,0,09:34
29838,0.637420583,2,0,09:34
30099,-0.969531381,2,0,09:34
30205,-1.525493182,2,0,09:34
30409,-0.067705577,2,0,09:34
30708,0.328377269,2,0,09:34
30746,-0.841671821,2,0,09:34
31007,-0.360703715,2,0,09:34
31185,-1.020053143,2,0,09:34
31427,0.129494605,2,0,09:34
31484,-0.126006712,2,0,09:34
31579,0.030146103,2,0,09:34
32007,-0.454177734,2,0,09:34
32038,0.321571986,2,0,09:34
32286,0.040181893,2,0,09:34
33106,-0.034176532,2,0,09:34
33144,0.064913958,2,0,09:34
33546,0.264083606,2,0,09:34
33940,-0.888911338,2,0,09:34
34019,-0.61626477,2,0,09:34
34249,0.186387465,2,0,09:34
34283,-0.761945302,2,0,09:34
34336,0.333078955,2,0,09:34
34817,0.16283747,2,0,09:34
35111,0.592432598,2,0,09:34
35127,-0.695209538,2,0,09:34
35173,-0.369757985,2,0,09:34
35384,0.230749265,2,0,09:34
35584,-0.24690225,2,0,09:34
35881,-0.435791463,2,0,09:34
35904,0.083822451,2,0,09:34
35907,0.460829545,2,0,09:34
35940,1.406770053,2,0,09:34
36193,1.271675671,2,0,09:34
36382,0.614422155,2,0,09:34
36408,0.356987481,2,0,09:34
36443,0.303750593,2,0,09:34
36595,0.296910064,2,0,09:34
36879,-0.478652113,2,0,09:34
36985,1.180521397,2,0,09:34
37412,-0.364722933,2,0,09:34
37458,-0.19983357,2,0,09:34
37595,0.599958322,2,0,09:34
38606,0.960412059,2,0,09:34
39477,-0.441603592,2,0,09:34
39504,0.574201375,2,0,09:34
39518,0.354295054,2,0,09:34
39567,-0.19446145,2,0,09:34
39704,0.967970683,2,0,09:34
39711,-0.93431937,2,0,09:34
39719,-0.68194031,2,0,09:34
39850,-0.395373064,2,0,09:34
40607,0.503675395,2,0,09:34
40779,-0.798076382,2,0,09:34
40912,-0.089574864,2,0,09:34
42019,0.791382279,2,0,09:34
42041,-0.172951751,2,0,09:34
42079,-0.035220545,2,0,09:34
42155,-1.138595216,2,0,09:34
42316,-0.154522201,2,0,09:34
42388,0.067765981,2,0,09:34
42490,0.086476419,2,0,09:34
42491,-0.172605953,2,0,09:34
42495,0.200121616,2,0,09:34
42676,-0.024385781,2,0,09:34
42936,-0.111822312,2,0,09:34
43253,-0.359058571,2,0,09:34
43335,0.371969445,2,0,09:34
43661,-0.029606409,2,0,09:34
43708,-0.102402113,2,0,09:34
43819,-0.542852484,2,0,09:34
44053,-0.317905768,2,0,09:34
44113,0.633361784,2,0,09:34
44149,0.128132089,2,0,09:34
44280,-0.058572013,2,0,09:34
44872,-0.484199796,2,0,09:34
44886,0,2,0,09:34
45168,0.306778028,2,0,09:34
45555,0.006726781,2,0,09:34
46007,1.10753335,2,0,09:34
46237,-0.659861218,2,0,09:34
46595,0.426753604,2,0,09:34
46617,0.173173525,2,0,09:34
46623,0.297209469,2,0,09:34
47119,0.932559653,2,0,09:34
47151,-0.320673954,2,0,09:34
47409,-0.174493998,2,0,09:34
47506,-0.316943995,2,0,09:34
47526,0.710555473,2,0,09:34
47643,0.330311141,2,0,09:34
47728,-0.675834971,2,0,09:34
47745,0.529474056,2,0,09:34
48265,0.486353986,2,0,09:34
48315,0.287464676,2,0,09:34
48568,-0.342358045,2,0,09:34
48874,0.901827387,2,0,09:34
48935,-0.306610192,2,0,09:34
49024,-0.500448697,2,0,09:34
49298,-0.358780798,2,0,09:34
49432,0.186467768,2,0,09:34
49446,0.798359603,2,0,09:34
49769,-1.675274327,2,0,09:34
50047,0.460688742,2,0,09:34
50213,-0.084910667,2,0,09:34
50359,-0.617687572,2,0,09:34
50494,-0.351015202,2,0,09:34
52145,0.042960507,2,0,09:34
52228,0.901278006,2,0,09:34
52371,-0.077525608,2,0,09:34
52385,-1.03587844,2,0,09:34
53202,0.127261822,2,0,09:34
53519,-0.316460657,2,0,09:34
53557,-0.188504644,2,0,09:34
53810,-0.208704575,2,0,09:34
53946,0.451170102,2,0,09:34
54001,0.678627868,2,0,09:34
54005,0.046628742,2,0,09:34
54048,-0.66076299,2,0,09:34
54114,0.354428994,2,0,09:34
54134,0.466288345,2,0,09:34
54346,0.712681668,2,0,09:34
54830,0.452927906,2,0,09:34
55061,1.619782587,2,0,09:34
55086,-0.717577354,2,0,09:34
55091,0.405713928,2,0,09:34
55289,0.026011475,2,0,09:34
55595,0.517602039,2,0,09:34
56095,-0.253253485,2,0,09:34
56165,0.368194279,2,0,09:34
56563,-0.259738033,2,0,09:34
56929,0.111119626,2,0,09:34
57161,-0.325701887,2,0,09:34
57504,0.124645129,2,0,09:34
57987,0.327417338,2,0,09:34
58115,-0.346412984,2,0,09:34
58178,-0.56457732,2,0,09:34
58189,-0.309604897,2,0,09:34
87716,0.044265954,2,0,09:34
88246,-1.172799156,2,0,09:34
88252,-0.47036527,2,0,09:34
88298,0.09598661,2,0,09:34
88623,0.282567373,2,0,09:34
88847,-0.37096116,2,0,09:34
89450,-0.305622638,2,0,09:34
89806,0.425906315,2,0,09:34
89902,-1.097428944,2,0,09:34
89910,0.175888043,2,0,09:34
89937,-0.195496787,2,0,09:34
90358,-0.158937005,2,0,09:34
90693,0.119854249,2,0,09:34
90874,0.515763699,2,0,09:34
91494,-0.875517069,2,0,09:34
91516,-0.186232295,2,0,09:34
91570,0.030421953,2,0,09:34
91887,1.062591761,2,0,09:34
91914,-0.261407413,2,0,09:34
92183,0.024727522,2,0,09:34
92210,-1.401885638,2,0,09:34
92502,-0.165758522,2,0,09:34
92987,-0.172866188,2,0,09:34
93318,-0.1903121,2,0,09:34
93518,0.630726471,2,0,09:34
93542,-0.003653502,2,0,09:34
93715,0.101762527,2,0,09:34
93854,0.640670534,2,0,09:34
93869,0.355961944,2,0,09:34
93979,-0.187884421,2,0,09:34
95016,1.215723355,2,0,09:34
95056,0.305747504,2,0,09:34
95057,0.052016419,2,0,09:34
95159,-0.422032248,2,0,09:34
95505,-1.705968034,2,0,09:34
96147,-0.812414423,2,0,09:34
96196,-0.555162204,2,0,09:34
96235,0.043069695,2,0,09:34
96258,0.043248548,2,0,09:34
96637,-0.327196601,2,0,09:34
96736,-0.645618455,2,0,09:34
96927,-0.09532117,2,0,09:34
97115,0.121622796,2,0,09:34
97122,-1.324338906,2,0,09:34
97159,0.866252411,2,0,09:34
97558,-0.301836728,2,0,09:34
97600,0.827451655,2,0,09:34
97636,-0.455511027,2,0,09:34
97703,-0.325421153,2,0,09:34
97732,-0.897252796,2,0,09:34
97766,-0.437120381,2,0,09:34
97900,-1.082198473,2,0,09:34
97937,0.526273108,2,0,09:34
98169,-0.431790512,2,0,09:34
98644,1.156156156,2,0,09:34
98707,-0.966612335,2,0,09:34
98725,-0.601644634,2,0,09:34
98917,-0.346264544,2,0,09:34
99166,-0.208410483,2,0,09:34
99391,0.060122634,2,0,09:34
99430,-0.037309952,2,0,09:34
99592,0.094559482,2,0,09:34
99663,-0.444876755,2,0,09:34
99750,-0.977578702,2,0,09:34
99775,0.312931638,2,0,09:34
100363,0.403743094,2,0,09:34
100856,1.01972512,2,0,09:34
101035,0.183113085,2,0,09:34
101064,-0.357388851,2,0,09:34
102304,-1.269794805,2,0,09:34
102365,0.528286068,2,0,09:34
102562,-0.281036398,2,0,09:34
102869,-0.457440896,2,0,09:34
103451,0.040324702,2,0,09:34
103709,-0.31072604,2,0,09:34
103951,0.275167378,2,0,09:34
104043,0.691254187,2,0,09:34
104326,-0.864077663,2,0,09:34
104348,-0.936759592,2,0,09:34
104349,0.075077391,2,0,09:34
104423,0.074573247,2,0,09:34
104700,0.266000628,2,0,09:34
104764,-0.109385472,2,0,09:34
105271,-0.088019104,2,0,09:34
105347,-0.589146771,2,0,09:34
105554,0.546756707,2,0,09:34
106114,0.251442602,2,0,09:34
106137,0.73696947,2,0,09:34
157,0.372381651,3,0,09:36
354,1.202942838,3,0,09:36
573,-0.706315897,3,0,09:36
582,-0.966374125,3,0,09:36
984,-0.857008347,3,0,09:36
1024,-0.337864126,3,0,09:36
1377,-1.392613139,3,0,09:36
1543,0.042055452,3,0,09:36
1585,-0.244433828,3,0,09:36
1735,0.219798737,3,0,09:36
1837,0.182850855,3,0,09:36
1981,0.346645523,3,0,09:36
2270,0.648461978,3,0,09:36
2277,-0.02401537,3,0,09:36
2502,0.006936874,3,0,09:36
2521,-0.042605404,3,0,09:36
2757,0.564124376,3,0,09:36
2971,-0.295696077,3,0,09:36
3256,-0.418552649,3,0,09:36
3330,-0.115073255,3,0,09:36
3549,0.035595421,3,0,09:36
3558,0.194360409,3,0,09:36
3571,-0.415713961,3,0,09:36
3594,-0.672069564,3,0,09:36
3881,-0.500290347,3,0,09:36
3934,0.164242072,3,0,09:36
4383,-0.495884439,3,0,09:36
4482,-0.409985751,3,0,09:36
4555,0.679511513,3,0,09:36
4693,-0.735391927,3,0,09:36
4721,0.017429388,3,0,09:36
4784,0.964789578,3,0,09:36
5035,1.084096364,3,0,09:36
5185,0.359731761,3,0,09:36
6474,0.280185827,3,0,09:36
6780,-0.435324431,3,0,09:36
7061,-0.502931622,3,0,09:36
7070,-0.867225077,3,0,09:36
7139,-0.506313645,3,0,09:36
7679,0.271464324,3,0,09:36
8161,0.116247462,3,0,09:36
8243,-0.50610027,3,0,09:36
8260,-0.237375565,3,0,09:36
8304,0.101168046,3,0,09:36
8548,0.633233065,3,0,09:36
8580,0.244906686,3,0,09:36
8601,-0.333673143,3,0,09:36
8637,-0.181143215,3,0,09:36
8712,0.076874455,3,0,09:36
8863,0.006679572,3,0,09:36
8987,1.305788345,3,0,09:36
9188,0.2302191,3,0,09:36
9282,-0.392651297,3,0,09:36
9337,1.085255666,3,0,09:36
9973,0.15098265,3,0,09:36
10017,-0.178017729,3,0,09:36
10079,-0.496531982,3,0,09:36
10095,-0.332529889,3,0,09:36
10651,-0.20295203,3,0,09:36
11421,-0.069036931,3,0,09:36
11667,0.002072305,3,0,09:36
12254,0.234204413,3,0,09:36
12321,0.173159432,3,0,09:36
12767,-0.782105448,3,0,09:36
12905,0.037060127,3,0,09:36
13211,0.14983254,3,0,09:36
13759,0.217366782,3,0,09:36
13866,0.013110885,3,0,09:36
13926,0,3,0,09:36
14184,0.210023078,3,0,09:36
14260,-0.278742316,3,0,09:36
14329,-0.320435974,3,0,09:36
14336,-1.189979229,3,0,09:36
14350,1.015540182,3,0,09:36
14421,-0.181520353,3,0,09:36
14432,-0.029542195,3,0,09:36
14619,0.128752456,3,0,09:36
14801,0.476819501,3,0,09:36
15119,0.626772095,3,0,09:36
15521,1.052204386,3,0,09:36
15571,0.082095111,3,0,09:36
15575,1.383911548,3,0,09:36
15778,0.888643974,3,0,09:36
16390,0.084580506,3,0,09:36
16656,0.080995822,3,0,09:36
16745,-0.166757106,3,0,09:36
16905,-0.243644818,3,0,09:36
16937,-0.185691947,3,0,09:36
17009,-0.223010961,3,0,09:36
17165,-0.146341463,3,0,09:36
17542,-0.086064672,3,0,09:36
17793,0.167971983,3,0,09:36
17813,0.908233755,3,0,09:36
17995,0,3,0,09:36
18029,-0.591228575,3,0,09:36
18050,0.515285201,3,0,09:36
18379,0.254117511,3,0,09:36
18408,-0.09838933,3,0,09:36
18628,0,3,0,09:36
19012,0.185940791,3,0,09:36
19062,-0.174663171,3,0,09:36
19116,-0.822592707,3,0,09:36
19235,-1.489123331,3,0,09:36
19370,0.280905321,3,0,09:36
19372,-0.075674431,3,0,09:36
19821,0.092675557,3,0,09:36
20325,0.166082303,3,0,09:36
20348,-0.01131142,3,0,09:36
20457,0.517430454,3,0,09:36
20765,-0.084316583,3,0,09:36
20823,0.710313246,3,0,09:36
20826,0.047003525,3,0,09:36
20844,0.52761254,3,0,09:36
20953,-0.285847637,3,0,09:36
21019,-0.140922778,3,0,09:36
21097,-0.423577443,3,0,09:36
21158,-0.208752397,3,0,09:36
21215,-0.224884797,3,0,09:36
21254,0.221208863,3,0,09:36
21258,-0.186301418,3,0,09:36
21293,-1.69206843,3,0,09:36
21424,-0.429015115,3,0,09:36
21920,0.325354444,3,0,09:36
21925,-0.17024091,3,0,09:36
22046,0.595241853,3,0,09:36
22136,-0.511918481,3,0,09:36
22740,0.501557869,3,0,09:36
23018,0.611077938,3,0,09:36
23431,-0.039634741,3,0,09:36
23662,1.178446543,3,0,09:36
23705,0.121545658,3,0,09:36
24158,0.033089452,3,0,09:36
24536,-0.075128449,3,0,09:36
24857,1.140363227,3,0,09:36
24898,0.068511365,3,0,09:36
24905,0.173435491,3,0,09:36
24972,0.58991021,3,0,09:36
25127,0.196508665,3,0,09:36
25700,0.118490612,3,0,09:36
25708,-0.779117932,3,0,09:36
26101,1.055039928,3,0,09:36
26194,-0.88065316,3,0,09:36
26903,0.139621995,3,0,09:36
27119,-0.72270558,3,0,09:36
27145,1.360929311,3,0,09:36
27205,-0.238679163,3,0,09:36
27313,0.853853651,3,0,09:36
27314,0.405555162,3,0,09:36
27504,0.980997179,3,0,09:36
27655,0.230632577,3,0,09:36
28549,0.387614724,3,0,09:36
28742,-0.001634386,3,0,09:36
28823,0.977052894,3,0,09:36
28837,-0.548736931,3,0,09:36
28941,0.149124349,3,0,09:36
29183,1.569482289,3,0,09:36
29407,0.348753311,3,0,09:36
29460,0.162559453,3,0,09:36
29563,0.633275941,3,0,09:36
29730,-0.00464105,3,0,09:36
29810,0.408897182,3,0,09:36
29837,0.532519835,3,0,09:36
29918,-0.474712998,3,0,09:36
30012,-0.695829675,3,0,09:36
30295,-0.216531071,3,0,09:36
30374,0.391427136,3,0,09:36
30404,-0.465469649,3,0,09:36
30788,0.345091974,3,0,09:36
31010,0.30734113,3,0,09:36
31042,0.314102473,3,0,09:36
31090,0.877532212,3,0,09:36
31095,-0.262109662,3,0,09:36
31149,0.389613884,3,0,09:36
31208,-0.079573153,3,0,09:36
31225,-0.34651579,3,0,09:36
31567,-1.247568048,3,0,09:36
31954,1.332761971,3,0,09:36
32298,-0.554154856,3,0,09:36
33277,-0.625946703,3,0,09:36
33341,0.16536216,3,0,09:36
33640,-0.583186204,3,0,09:36
33901,0.483510496,3,0,09:36
34220,-0.781940833,3,0,09:36
34278,0.433099386,3,0,09:36
34540,-0.05608183,3,0,09:36
34923,-0.393377483,3,0,09:36
34971,0.736769241,3,0,09:36
35395,-0.318249183,3,0,09:36
35511,0.173076466,3,0,09:36
36253,-0.949442203,3,0,09:36
36435,0.251065986,3,0,09:36
36736,0.080217469,3,0,09:36
36762,0.026859533,3,0,09:36
36929,0.938342894,3,0,09:36
37574,-0.03392533,3,0,09:36
37582,-0.367425105,3,0,09:36
38020,0.182118067,3,0,09:36
38133,0.431720662,3,0,09:36
38141,0.590318772,3,0,09:36
38373,0.15490235,3,0,09:36
38397,-0.108887606,3,0,09:36
38402,0.825860889,3,0,09:36
38729,0.460623769,3,0,09:36
38773,-0.713130617,3,0,09:36
38934,0.119577285,3,0,09:36
39338,-0.319951814,3,0,09:36
39358,0.485341,3,0,09:36
39771,0.374975147,3,0,09:36
39784,0.504534646,3,0,09:36
39991,-0.018922073,3,0,09:36
40248,-0.468894025,3,0,09:36
40608,-0.279639721,3,0,09:36
40670,-1.719977197,3,0,09:36
40735,0.51807029,3,0,09:36
40873,0.821778494,3,0,09:36
40929,-0.518936635,3,0,09:36
40941,-0.201764355,3,0,09:36
41003,0.533887531,3,0,09:36
41427,-0.527798373,3,0,09:36
41431,0.747317522,3,0,09:36
41756,-0.237753935,3,0,09:36
41904,-0.030423031,3,0,09:36
42163,0.140245169,3,0,09:36
42308,-0.31749946,3,0,09:36
42349,-1.175946123,3,0,09:36
42369,0.906437462,3,0,09:36
42642,-0.091866732,3,0,09:36
42692,-0.472427001,3,0,09:36
43080,0.007181329,3,0,09:36
43198,0.665905685,3,0,09:36
43385,0.087302078,3,0,09:36
43559,-0.784904551,3,0,09:36
43768,-0.549513976,3,0,09:36
43988,-0.312802976,3,0,09:36
44165,-0.361821997,3,0,09:36
44171,-0.288572671,3,0,09:36
44695,0.617749825,3,0,09:36
45124,-0.843275167,3,0,09:36
45248,-0.75908603,3,0,09:36
45349,0.312511512,3,0,09:36
45853,0.973289054,3,0,09:36
46260,0.118434604,3,0,09:36
46398,-0.382541191,3,0,09:36
46452,-0.149522302,3,0,09:36
46607,0.915500967,3,0,09:36
47047,0.07819623,3,0,09:36
47113,0.034197064,3,0,09:36
47437,-0.074898542,3,0,09:36
47684,0.196405141,3,0,09:36
47953,-0.221238938,3,0,09:36
48113,-0.037317188,3,0,09:36
48231,0.532125009,3,0,09:36
48296,-0.218164389,3,0,09:36
48850,0.323759144,3,0,09:36
49178,0,3,0,09:36
49560,0.153492483,3,0,09:36
49648,0.750363503,3,0,09:36
49698,-0.029289778,3,0,09:36
49988,0.356882691,3,0,09:36
50127,-0.498350978,3,0,09:36
50168,0.177422387,3,0,09:36
50867,-1.412305846,3,0,09:36
51269,0.111057061,3,0,09:36
51503,0.583460587,3,0,09:36
51748,0.247699929,3,0,09:36
52109,-0.26601149,3,0,09:36
52146,-0.217614003,3,0,09:36
52214,1.002362712,3,0,09:36
52287,0.564344816,3,0,09:36
52608,0.688205174,3,0,09:36
52662,0.207428554,3,0,09:36
52771,-0.935224552,3,0,09:36
53095,0.086207283,3,0,09:36
53498,0.12154888,3,0,09:36
53628,0.060597183,3,0,09:36
53803,0.450019458,3,0,09:36
53874,-0.363209573,3,0,09:36
53951,-0.245022971,3,0,09:36
53960,0.316489081,3,0,09:36
54079,-1.446184112,3,0,09:36
54201,0.120914866,3,0,09:36
54331,0.941276846,3,0,09:36
54960,-0.282554593,3,0,09:36
55101,-0.958686213,3,0,09:36
55334,-0.29196696,3,0,09:36
55749,-0.230019339,3,0,09:36
55966,-0.202409946,3,0,09:36
56778,0.45424791,3,0,09:36
56844,-0.231088474,3,0,09:36
57120,-0.191274756,3,0,09:36
57743,-0.026047824,3,0,09:36
57770,-0.346230711,3,0,09:36
57796,-0.584159019,3,0,09:36
57823,-0.265883607,3,0,09:36
58119,0.237907627,3,0,09:36
58172,0.798666543,3,0,09:36
87467,0.554304508,3,0,09:36
87737,-0.237160436,3,0,09:36
87840,-0.18378372,3,0,09:36
87915,0.867282448,3,0,09:36
87924,-0.019320685,3,0,09:36
88048,-0.731624364,3,0,09:36
88779,0.064281867,3,0,09:36
88987,-0.10096725,3,0,09:36
89142,-0.439568152,3,0,09:36
89424,-0.169496928,3,0,09:36
89725,0.372612882,3,0,09:36
89765,1.232776822,3,0,09:36
89839,-1.285631933,3,0,09:36
90361,-0.861305214,3,0,09:36
90498,0.537089427,3,0,09:36
90918,0.445252245,3,0,09:36
90946,1.363822207,3,0,09:36
91095,0.059346463,3,0,09:36
91229,-0.099851285,3,0,09:36
91635,-1.449343811,3,0,09:36
92367,0.066638061,3,0,09:36
92476,-1.366810772,3,0,09:36
92616,0,3,0,09:36
92778,0.045076953,3,0,09:36
92878,-0.416427023,3,0,09:36
93001,0.232384083,3,0,09:36
93135,-0.39006975,3,0,09:36
93389,0.252684025,3,0,09:36
93870,-0.733880181,3,0,09:36
93908,0.259965332,3,0,09:36
94136,-0.820268278,3,0,09:36
94217,-0.042504917,3,0,09:36
94275,0.080116533,3,0,09:36
94957,0.919581728,3,0,09:36
95349,-0.078259564,3,0,09:36
95534,-0.539234681,3,0,09:36
95638,-0.938980454,3,0,09:36
95793,-0.088454847,3,0,09:36
95930,0.672172076,3,0,09:36
95993,0.088443396,3,0,09:36
96110,-1.039818383,3,0,09:36
96178,0.786630521,3,0,09:36
96355,0.349122514,3,0,09:36
96393,-0.061573065,3,0,09:36
96407,0.062787696,3,0,09:36
96461,0.404284544,3,0,09:36
96677,0.585938379,3,0,09:36
96814,-0.109986424,3,0,09:36
97109,-1.029461914,3,0,09:36
97154,1.67564709,3,0,09:36
97491,0.408357803,3,0,09:36
97688,0.73829443,3,0,09:36
98060,-0.522939353,3,0,09:36
98246,-1.123965853,3,0,09:36
98670,-0.550915974,3,0,09:36
99301,0.231824233,3,0,09:36
99873,0.443207037,3,0,09:36
99919,-0.125472508,3,0,09:36
100366,-0.655847286,3,0,09:36
100438,0.123712414,3,0,09:36
100512,-0.709235455,3,0,09:36
100514,-0.002014322,3,0,09:36
100584,0.687056831,3,0,09:36
100817,0.0645544,3,0,09:36
101303,-0.613851534,3,0,09:36
101398,0,3,0,09:36
101547,-0.115322411,3,0,09:36
101634,-0.156979749,3,0,09:36
102250,0.071879104,3,0,09:36
102257,-1.157435997,3,0,09:36
102281,-0.047468354,3,0,09:36
102334,0.490225801,3,0,09:36
102547,0.71304286,3,0,09:36
103157,-0.444976756,3,0,09:36
103168,0.581210334,3,0,09:36
103529,0.717643867,3,0,09:36
103816,0.068932141,3,0,09:36
104108,0.880343139,3,0,09:36
104233,0.607018127,3,0,09:36
104366,-0.604957766,3,0,09:36
104421,0.583753969,3,0,09:36
104467,-0.756550149,3,0,09:36
104598,0.189897252,3,0,09:36
104622,-0.031589267,3,0,09:36
104734,0.360788085,3,0,09:36
104948,0.384737501,3,0,09:36
105094,-0.142647538,3,0,09:36
105473,0,3,0,09:36
105497,0.187831087,3,0,09:36
105656,-0.272066497,3,0,09:36
105666,-0.162025263,3,0,09:36
105671,0.077179574,3,0,09:36
106083,-0.103676529,3,0,09:36
106289,0.83023544,3,0,09:36
106478,0.86986436,3,0,09:36
106546,-0.365864813,3,0,09:36
106550,0.660042128,3,0,09:36
586,0.149700599,4,0,09:38
994,1.01913281,4,0,09:38
1066,-1.100801523,4,0,09:38
1076,0.959652564,4,0,09:38
1131,0.158412449,4,0,09:38
1499,-1.035737547,4,0,09:38
1579,-0.247784409,4,0,09:38
1697,0.038352531,4,0,09:38
2125,-0.225710119,4,0,09:38
2364,-0.070172188,4,0,09:38
2476,0.752580012,4,0,09:38
2628,-0.069191869,4,0,09:38
2654,-0.647822781,4,0,09:38
2899,1.531469081,4,0,09:38
3089,-0.378543708,4,0,09:38
3819,0.526729659,4,0,09:38
3867,0.398796676,4,0,09:38
4114,0.145411658,4,0,09:38
4232,-0.302842056,4,0,09:38
4279,0.152522383,4,0,09:38
4363,-0.446342062,4,0,09:38
4484,1.449881154,4,0,09:38
4577,-0.262087555,4,0,09:38
